,date,match_id,inning,batting_team,bowling_team,toss_winner,toss_decision,super_over,winner,win_by_runs,win_by_wickets,player_of_the_match,ball_over,ball_result,bowler,batsman,batsman_runs,extra_runs,total_runs
3338,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,8.3,0,Saif Zaib,Hassan Eisakhil,0,0,0
3339,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,8.4,0,Saif Zaib,Hassan Eisakhil,0,0,0
3340,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,8.5,1,Saif Zaib,Hassan Eisakhil,1,0,1
3341,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,8.6,1,Saif Zaib,Bipin Rawal,1,0,1
3342,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,9.1,1,Dipendra Singh Airee,Bipin Rawal,1,0,1
3343,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,9.2,4,Dipendra Singh Airee,Hassan Eisakhil,4,0,4
3344,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,9.3,0,Dipendra Singh Airee,Hassan Eisakhil,0,0,0
3345,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,9.4,1,Dipendra Singh Airee,Hassan Eisakhil,1,0,1
3346,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,9.5,4,Dipendra Singh Airee,Bipin Rawal,4,0,4
3347,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,9.6,0,Dipendra Singh Airee,Bipin Rawal,0,0,0
3348,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,10.1,0,Saif Zaib,Hassan Eisakhil,0,0,0
3349,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,10.2,1,Saif Zaib,Hassan Eisakhil,1,0,1
3350,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,10.3,W,Saif Zaib,Bipin Rawal,0,0,0
3351,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,10.4,1,Saif Zaib,Kushal Malla,1,0,1
3352,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,10.5,1,Saif Zaib,Hassan Eisakhil,1,0,1
3353,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,10.6,1,Saif Zaib,Kushal Malla,1,0,1
3354,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,11.1,0,Ishan Pandey,Kushal Malla,0,0,0
3355,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,11.2,0,Ishan Pandey,Kushal Malla,0,0,0
3356,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,11.3,1,Ishan Pandey,Kushal Malla,1,0,1
3357,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,11.4,0,Ishan Pandey,Hassan Eisakhil,0,0,0
3358,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,11.5,6,Ishan Pandey,Hassan Eisakhil,6,0,6
3359,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,11.6,1,Ishan Pandey,Hassan Eisakhil,1,0,1
3360,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,12.1,6,Saif Zaib,Hassan Eisakhil,6,0,6
3361,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,12.2,1,Saif Zaib,Hassan Eisakhil,1,0,1
3362,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,12.3,1,Saif Zaib,Kushal Malla,1,0,1
3363,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,12.4,1,Saif Zaib,Hassan Eisakhil,1,0,1
3364,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,12.5,1,Saif Zaib,Kushal Malla,1,0,1
3365,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,12.6,1,Saif Zaib,Hassan Eisakhil,1,0,1
3366,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,13.1,2,Brandon McMullen,Hassan Eisakhil,2,0,2
3367,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,13.2,1,Brandon McMullen,Hassan Eisakhil,1,0,1
3368,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,13.3,0,Brandon McMullen,Kushal Malla,0,0,0
3369,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,13.4,1,Brandon McMullen,Kushal Malla,1,0,1
3370,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,13.5,0,Brandon McMullen,Hassan Eisakhil,0,0,0
3371,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,13.6,1,Brandon McMullen,Hassan Eisakhil,1,0,1
3372,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,14.1,4,Abinash Bohara,Hassan Eisakhil,4,0,4
3373,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,14.2,1,Abinash Bohara,Hassan Eisakhil,1,0,1
3374,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,14.3,5w,Abinash Bohara,Kushal Malla,0,5,5
3375,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,14.3,0,Abinash Bohara,Kushal Malla,0,0,0
3376,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,14.4,1,Abinash Bohara,Kushal Malla,1,0,1
3377,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,14.5,1,Abinash Bohara,Hassan Eisakhil,1,0,1
3378,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,14.6,0,Abinash Bohara,Kushal Malla,0,0,0
3379,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,15.1,W,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3380,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,15.2,5w,Scott Kuggeleijn,Ravi Bopara,0,5,5
3381,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,15.2,2,Scott Kuggeleijn,Ravi Bopara,2,0,2
3382,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,15.3,1,Scott Kuggeleijn,Ravi Bopara,1,0,1
3383,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,15.4,1,Scott Kuggeleijn,Kushal Malla,1,0,1
3384,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,15.5,1,Scott Kuggeleijn,Ravi Bopara,1,0,1
3385,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,15.6,4,Scott Kuggeleijn,Kushal Malla,4,0,4
3386,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,16.1,1,Abinash Bohara,Ravi Bopara,1,0,1
3387,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,16.2,1,Abinash Bohara,Kushal Malla,1,0,1
3388,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,16.3,6,Abinash Bohara,Ravi Bopara,6,0,6
3389,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,16.4,4,Abinash Bohara,Ravi Bopara,4,0,4
3390,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,16.5,0,Abinash Bohara,Ravi Bopara,0,0,0
3391,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,16.6,1,Abinash Bohara,Ravi Bopara,1,0,1
3392,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,17.1,1,Scott Kuggeleijn,Ravi Bopara,1,0,1
3393,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,17.2,W,Scott Kuggeleijn,Kushal Malla,0,0,0
3394,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,17.3,0,Scott Kuggeleijn,Jan Nicol Loftie-Eaton,0,0,0
3395,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,17.4,1,Scott Kuggeleijn,Jan Nicol Loftie-Eaton,1,0,1
3396,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,17.5,2,Scott Kuggeleijn,Ravi Bopara,2,0,2
3397,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,17.6,1,Scott Kuggeleijn,Ravi Bopara,1,0,1
3398,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,18.1,1w,Abinash Bohara,Ravi Bopara,0,1,1
3399,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,18.1,1,Abinash Bohara,Ravi Bopara,1,0,1
3400,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,18.2,1,Abinash Bohara,Jan Nicol Loftie-Eaton,1,0,1
3401,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,18.3,2,Abinash Bohara,Ravi Bopara,2,0,2
3402,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,18.4,6,Abinash Bohara,Ravi Bopara,6,0,6
3403,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,18.5,1,Abinash Bohara,Ravi Bopara,1,0,1
3404,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,18.6,2lb,Abinash Bohara,Jan Nicol Loftie-Eaton,0,2,2
3405,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,19.1,4,Dipendra Singh Airee,Ravi Bopara,4,0,4
3406,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,19.2,2,Dipendra Singh Airee,Ravi Bopara,2,0,2
3407,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,19.3,W,Dipendra Singh Airee,Ravi Bopara,0,0,0
3408,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,19.4,2,Dipendra Singh Airee,Amar Routela,2,0,2
3409,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,19.5,0,Dipendra Singh Airee,Amar Routela,0,0,0
3410,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,19.6,4,Dipendra Singh Airee,Amar Routela,4,0,4
3411,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.1,0,Sohail Tanvir,Saif Zaib,0,0,0
3412,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.2,4,Sohail Tanvir,Saif Zaib,4,0,4
3413,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.3,0,Sohail Tanvir,Saif Zaib,0,0,0
3414,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.4,1,Sohail Tanvir,Saif Zaib,1,0,1
3415,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.5,0,Sohail Tanvir,Binod Bhandari,0,0,0
3416,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.6,2nb,Sohail Tanvir,Binod Bhandari,1,1,2
3417,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.6,1,Sohail Tanvir,Saif Zaib,1,0,1
3418,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.1,4,Rijan Dhakal,Saif Zaib,4,0,4
3419,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.2,1w,Rijan Dhakal,Saif Zaib,0,1,1
3420,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.2,0,Rijan Dhakal,Saif Zaib,0,0,0
3421,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.3,4,Rijan Dhakal,Saif Zaib,4,0,4
3422,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.4,2,Rijan Dhakal,Saif Zaib,2,0,2
3423,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.5,2,Rijan Dhakal,Saif Zaib,2,0,2
3424,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.6,W,Rijan Dhakal,Saif Zaib,0,0,0
3425,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.1,1,Sohail Tanvir,Binod Bhandari,1,0,1
3426,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.2,1,Sohail Tanvir,Brandon McMullen,1,0,1
3427,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.3,1w,Sohail Tanvir,Binod Bhandari,0,1,1
3428,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.3,0,Sohail Tanvir,Binod Bhandari,0,0,0
3429,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.4,4,Sohail Tanvir,Binod Bhandari,4,0,4
3430,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.5,4,Sohail Tanvir,Binod Bhandari,4,0,4
3431,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.6,0,Sohail Tanvir,Binod Bhandari,0,0,0
3432,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.1,0,Rijan Dhakal,Brandon McMullen,0,0,0
3433,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.2,4,Rijan Dhakal,Brandon McMullen,4,0,4
3434,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.3,2,Rijan Dhakal,Brandon McMullen,2,0,2
3435,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.4,2,Rijan Dhakal,Brandon McMullen,2,0,2
3436,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.5,4,Rijan Dhakal,Brandon McMullen,4,0,4
3437,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.6,0,Rijan Dhakal,Brandon McMullen,0,0,0
3438,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.1,W,Kushal Malla,Binod Bhandari,0,0,0
3439,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.2,1,Kushal Malla,Dilpreet Bajwa,1,0,1
3440,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.3,0,Kushal Malla,Brandon McMullen,0,0,0
3441,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.4,W,Kushal Malla,Brandon McMullen,0,0,0
3442,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.5,1,Kushal Malla,Aarif Sheikh,1,0,1
3443,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.6,0,Kushal Malla,Dilpreet Bajwa,0,0,0
3444,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.1,0,Ranjit Kumar,Aarif Sheikh,0,0,0
3445,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.2,0,Ranjit Kumar,Aarif Sheikh,0,0,0
3446,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.3,0,Ranjit Kumar,Aarif Sheikh,0,0,0
3447,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.4,0,Ranjit Kumar,Aarif Sheikh,0,0,0
3448,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.5,1,Ranjit Kumar,Aarif Sheikh,1,0,1
3449,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.6,1,Ranjit Kumar,Dilpreet Bajwa,1,0,1
3450,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.1,0,Kushal Malla,Dilpreet Bajwa,0,0,0
3451,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.2,1,Kushal Malla,Dilpreet Bajwa,1,0,1
3452,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.3,1,Kushal Malla,Aarif Sheikh,1,0,1
3453,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.4,0,Kushal Malla,Dilpreet Bajwa,0,0,0
3454,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.5,1,Kushal Malla,Dilpreet Bajwa,1,0,1
3455,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.6,1,Kushal Malla,Aarif Sheikh,1,0,1
3456,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.1,W,Ranjit Kumar,Aarif Sheikh,0,0,0
3457,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.2,0,Ranjit Kumar,Ishan Pandey,0,0,0
3458,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.3,1,Ranjit Kumar,Ishan Pandey,1,0,1
3459,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.4,0,Ranjit Kumar,Dilpreet Bajwa,0,0,0
3460,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.5,0,Ranjit Kumar,Dilpreet Bajwa,0,0,0
3461,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.6,4,Ranjit Kumar,Dilpreet Bajwa,4,0,4
3462,2024-12-08,15,2,Sudurpaschim Royals,Chitwan Rhinos,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,8.1,0,Kushal Malla,Ishan Pandey,0,0,0
